Systematic Name,Transcriptional Plasticity
YDR102C,0.427366236
YHR160C,0.427561216
YMR012W,0.427815964
YOR056C,0.428819812
YMR295C,0.428847449
YDR125C,0.428888214
YDL227C,0.429063687
YOR386W,0.429690588
YDR432W,0.430086697
YPR137W,0.430472826
YNL270C,0.430555477
YLR342W,0.430611537
YOL007C,0.430674444
YPL245W,0.43068207
YOR001W,0.430973414
YPL127C,0.430984764
YPL119C,0.431439927
YDR050C,0.431618471
YHR112C,0.431914766
YOR335C,0.432448346
YDR247W,0.432736158
YIR018W,0.432985411
YJL038C,0.432999281
YHR016C,0.433383784
YNL144C,0.43341726
YKL211C,0.433705574
YDR403W,0.434367931
YDL244W,0.434454236
YJR147W,0.435737915
YJR156C,0.43584671
YNL155W,0.435858458
YMR280C,0.435891196
YHL012W,0.436244511
YIL096C,0.436564777
YKL185W,0.436704818
YJL212C,0.436909066
YJL010C,0.43739473
YFL060C,0.437493346
YOR393W,0.437566623
YPR158W,0.438040011
YNL128W,0.439092075
YGL099W,0.439111579
YGR265W,0.439337052
YNL192W,0.43935683
YLL012W,0.439860973
YFR026C,0.440396336
YOR107W,0.440697481
YMR260C,0.440892533
YEL059W,0.44097415
YDL020C,0.442366257
YGR121C,0.442367652
YER025W,0.442559877
YMR269W,0.442670284
YOL052C-A,0.442758821
YCR040W,0.443116979
YIL064W,0.443374563
YDL241W,0.443435232
YGR155W,0.443711717
YPR192W,0.44380489
YAL044C,0.444227784
YBL113C,0.444322789
YOL162W,0.444422648
YER188W,0.444523098
YCR061W,0.444674927
YHR008C,0.44523928
YCL048W,0.445267713
YKL153W,0.446317671
YHL024W,0.446992858
YHR051W,0.447041812
YDR406W,0.447281778
YIL056W,0.447496549
YNR071C,0.447574394
YLR060W,0.447914525
YGR044C,0.448072321
YBR078W,0.448705529
YJL068C,0.448925434
YLR349W,0.449113831
YDL152W,0.449213539
YDR413C,0.449218314
YCR091W,0.449321679
YOR177C,0.449344994
YKR099W,0.449492222
YKL209C,0.449609841
YML080W,0.449710841
YBL016W,0.449863967
YBR005W,0.45020295
YKL128C,0.450328115
YOR101W,0.450373168
YBR154C,0.450409828
YNL024C,0.450911845
YFL021W,0.4512363
YBR089W,0.451625012
YER020W,0.451681549
YBR068C,0.451755587
YNL247W,0.451823797
YLR414C,0.45299443
YBR143C,0.453207583
YIL123W,0.4538185
YOL071W,0.454002073
YGR175C,0.454453629
YFL003C,0.454513276
YHR125W,0.45494332
YIL124W,0.455030904
YFL023W,0.455219646
YJR137C,0.455234797
YKL188C,0.455377025
YGR180C,0.455379362
YDR044W,0.45559485
YKL177W,0.455750349
YDR272W,0.456456379
YOL139C,0.456695068
YAL035W,0.456734442
YMR133W,0.457027021
YIR042C,0.457167348
YJR104C,0.457204269
YDR535C,0.457246369
YLL035W,0.457631375
YNL173C,0.457705867
YPL283C,0.457953516
YLR302C,0.458052102
YOL085C,0.458431875
YML008C,0.458540588
YHR049W,0.458720339
YPR142C,0.459209108
YJL196C,0.459289879
YGL012W,0.459462133
YDR353W,0.459555675
YLR284C,0.461041109
YER119C,0.461046709
YER086W,0.461540092
YBR298C,0.461621204
YDL239C,0.461856327
YKL043W,0.46203874
YJL026W,0.462517852
YMR198W,0.462638664
YGL015C,0.462860302
YHL044W,0.462924988
YPR080W,0.46305543
YDR412W,0.463456044
YOR361C,0.463881765
YIR019C,0.46392023
YER035W,0.464112687
YCR013C,0.464325894
YDR031W,0.464419793
YER072W,0.464669389
YGR055W,0.464722539
YMR056C,0.465298312
YML091C,0.465398011
YDR391C,0.465676481
YNL237W,0.465758855
YML043C,0.465860772
YNL007C,0.466028497
YNR034W,0.466071302
YMR104C,0.466588142
YOR276W,0.466856858
YDL213C,0.466895577
YDL234C,0.466987232
YBR001C,0.467418676
YCR007C,0.467871567
YGR200C,0.468112239
YJL103C,0.468133844
YIL070C,0.468193176
YDR234W,0.468449639
YBR083W,0.468545811
YDR497C,0.469085614
YBR045C,0.469190651
YPR157W,0.469256509
YDL025C,0.469375821
YPL212C,0.469910468
YPL263C,0.469990802
YIL097W,0.47015497
YPR159W,0.47080018
YLR040C,0.471778447
YER165W,0.472074104
YGL259W,0.472353096
YGL111W,0.472482857
YBL112C,0.472875948
YOR347C,0.472975664
YFL045C,0.473069972
YMR001C,0.473128758
YDR112W,0.473524106
YNL125C,0.473712707
YHL011C,0.473843855
YDR148C,0.473917575
YLR293C,0.47439876
YLR365W,0.474435259
YLL019C,0.474764065
YPL247C,0.474772154
YGR124W,0.474905725
YJR047C,0.474921594
YDR309C,0.475320451
YBL044W,0.475596859
YMR101C,0.47580842
YOR049C,0.475874118
YHR025W,0.475980659
YMR031W-A,0.476140791
YJR004C,0.476219223
YBR010W,0.476447991
YDR144C,0.476543838
YGL096W,0.476609238
YJL182C,0.476691714
YMR114C,0.476953852
YBL048W,0.477853095
YNR068C,0.478012551
YPR143W,0.478270771
YMR309C,0.47841233
YPL106C,0.478572435
YOR078W,0.478579939
YDR096W,0.478636377
YMR303C,0.478857289
YBR203W,0.478882041
YNL186W,0.478978538
YOL059W,0.479156572
YHR068W,0.479349103
YLR120C,0.479473917
YOR225W,0.479546174
YPL274W,0.479701324
YOR020C,0.480115013
YDR133C,0.480157991
YDR429C,0.480174341
YOL163W,0.480268174
YFR001W,0.48038545
YBR079C,0.480458766
YEL063C,0.480538238
YMR076C,0.480989032
YLR153C,0.481150424
YGL026C,0.481356315
YNR058W,0.481672014
YMR041C,0.481712964
YJR002W,0.48201489
YOL152W,0.482043661
YOR184W,0.482166989
YPL207W,0.48244055
YOR271C,0.482949172
YOR139C,0.48323267
YMR241W,0.483360628
YML028W,0.483384943
YIL079C,0.483391512
YJR078W,0.483597552
YOR306C,0.483728214
YDL201W,0.483805206
YBR287W,0.48392215
YKR058W,0.484021442
YLR259C,0.484627742
YBR148W,0.484636412
YHR148W,0.484731561
YGL253W,0.485435416
YDR161W,0.485465012
YGL148W,0.486228352
YOR032C,0.486474432
YOL041C,0.486881509
YBR142W,0.487582468
YOR351C,0.487771958
YDR023W,0.487946326
YMR291W,0.487983364
YJL048C,0.48805778
YMR290W-A,0.488270571
YPR187W,0.488334708
YMR006C,0.488433594
YPL037C,0.488767344
YDL060W,0.488899997
YGR283C,0.488935124
YCR012W,0.4892903
YJL171C,0.489406451
YBL076C,0.489923563
YDR361C,0.490346319
YKL067W,0.491700788
YBR106W,0.491926905
YDR492W,0.492209039
YPL183C,0.492475499
YOR146W,0.492596302
YCL009C,0.49378949
YKL221W,0.493920841
YPL160W,0.494405865
YJR159W,0.494579783
YMR202W,0.494810701
YLR183C,0.495335601
YMR184W,0.495648388
YOR091W,0.496194296
YJL188C,0.496445503
YGR144W,0.496798873
YIL148W,0.497013782
YPL171C,0.497341095
YDR015C,0.497657294
YDL003W,0.497722097
YHL032C,0.498254793
YCR087W,0.498404217
YLR221C,0.498506873
YKR059W,0.498619184
YPL057C,0.498722555
YGR035C,0.499185395
YGR290W,0.499292904
YOR341W,0.499831493
YOR268C,0.500324404
YPR058W,0.501067904
YNL239W,0.501145492
YGR094W,0.501394377
YNL202W,0.501396868
YNR054C,0.501458214
YLR076C,0.501956645
YLL020C,0.502118514
YOL109W,0.502163151
YLR184W,0.502211937
YKL181W,0.502831129
YBR026C,0.503285548
YGR254W,0.503374948
YNL114C,0.504034542
YNR043W,0.504640916
YNL241C,0.505510489
YAL038W,0.505522958
YOR376W,0.505883891
YBR162C,0.506524517
YIL121W,0.506575975
YMR276W,0.506726971
YER135C,0.5069859
YBR157C,0.507474494
YNL334C,0.508071274
YOR242C,0.508079966
YIL011W,0.508407178
YML120C,0.50906997
YLR134W,0.509919378
YGL248W,0.509954534
YKL152C,0.510147294
YIL087C,0.510288404
YDR285W,0.510555532
YKR049C,0.510712712
YOR024W,0.510801421
YGL202W,0.510848291
YLL061W,0.51108321
YKL062W,0.51221103
YKL104C,0.512345269
YHR065C,0.512793073
YER036C,0.512811368
YOR152C,0.513142819
YGL187C,0.513149876
YOR210W,0.51328177
YIL162W,0.513370215
YDR529C,0.513868389
YOL126C,0.514556027
YFL012W,0.514725065
YLR299W,0.514932117
YOL157C,0.515055539
YJL107C,0.515660045
YMR186W,0.515804644
YBR031W,0.516097534
YDL048C,0.51636378
YGL177W,0.516370509
YJL050W,0.517218324
YNL115C,0.517586809
YDR043C,0.518562317
YGR162W,0.518868134
YJR041C,0.519125076
YER121W,0.519990231
YBR267W,0.520210213
YJL160C,0.520219133
YDR312W,0.520451812
YDL243C,0.52080059
YIR027C,0.521363964
YOR287C,0.521658514
YDL062W,0.52178675
YHR001W-A,0.521888355
YBR300C,0.522098193
YFL054C,0.522111178
YGL158W,0.522580644
YPL146C,0.522851958
YMR310C,0.523167534
YEL057C,0.523634435
YIR012W,0.523715541
YMR136W,0.523762163
YBR241C,0.523824785
YGL170C,0.523888209
YJL138C,0.524398224
YPL142C,0.524594837
YOR215C,0.525007463
YMR145C,0.526747913
YNR074C,0.526786734
YLR205C,0.527996863
YAR068W,0.528014108
YIL051C,0.528161608
YJR155W,0.529033554
YJL080C,0.529463286
YOR182C,0.529472537
YDR341C,0.529832092
YGR177C,0.530474131
YGR032W,0.530494417
YCR016W,0.530901206
YLR003C,0.531801685
YOL015W,0.531851136
YKR066C,0.531924938
YDR184C,0.532006025
YNL303W,0.532007928
YPR191W,0.532121216
YLR092W,0.532557635
YLL034C,0.532617392
YDL167C,0.532857892
YJL057C,0.532949974
YKL065C,0.533261648
YGR289C,0.533280133
YIL160C,0.533470204
YOL032W,0.534341151
YGR109C,0.534464393
YAR015W,0.53460961
YJR009C,0.534956846
YPL021W,0.535327954
YOL104C,0.535451041
YER001W,0.536031753
YDR083W,0.536612456
YHR019C,0.536755275
YLL023C,0.537360187
YIL119C,0.537387919
YFR057W,0.538342879
YGL191W,0.53873087
YNR069C,0.538835291
YBR266C,0.538965578
YPR030W,0.539492913
YBR121C,0.539541454
YLR343W,0.539849155
YOR344C,0.540114539
YDL136W,0.540289927
YOR167C,0.540846297
YAL005C,0.541357478
YMR121C,0.543305557
YJL034W,0.543705176
YDL131W,0.544728631
YJR071W,0.54536093
YIL072W,0.545523134
YCR098C,0.54604751
YJL155C,0.546055133
YBR052C,0.546335194
YDL063C,0.546394232
YOL154W,0.546684116
YIR037W,0.547069557
YMR128W,0.547361103
YOR036W,0.547583365
YBR248C,0.547798253
YBR269C,0.547856388
YLR013W,0.547870109
YBR008C,0.548145174
YKL086W,0.548321268
YCR031C,0.548836726
YKL030W,0.549318653
YPL256C,0.54969898
YHR184W,0.549867597
YNL093W,0.550241913
YGL081W,0.55032334
YPR033C,0.550562298
YPL166W,0.551117334
YLR044C,0.551768293
YHR126C,0.552380482
YKL156W,0.553212104
YER049W,0.553234953
YDR009W,0.553321526
YHR042W,0.553485309
YDR120C,0.55410576
YHL040C,0.554474136
YBR158W,0.554515377
YGR189C,0.554984734
YOR108W,0.555222467
YOR230W,0.555589907
YDR091C,0.555996604
YNL313C,0.55722058
YDL218W,0.557322375
YLR467W,0.558423931
YOL048C,0.558719063
YOL131W,0.559220857
YOL082W,0.559233369
YLR435W,0.559331601
YHR171W,0.559746087
YLR445W,0.559873804
YER127W,0.560847701
YDR165W,0.561081328
YJL213W,0.562172804
YGR273C,0.562251107
YGL053W,0.562634476
YOR121C,0.562957762
YCR102C,0.563183388
YNL333W,0.56338306
YKL191W,0.563587957
YPR001W,0.563859742
YGR187C,0.564158203
YPR124W,0.564414027
YBR104W,0.564584927
YOR010C,0.564746473
YLR466W,0.565440832
YGR185C,0.565634868
YIR032C,0.566279462
YJL166W,0.566293571
YLR217W,0.566551447
YNR073C,0.567255844
YLR083C,0.567647091
YGR138C,0.567682823
YOR224C,0.567970588
YGR194C,0.568440226
YOR134W,0.568585993
YHR092C,0.568650032
YMR118C,0.568739289
YPR043W,0.569140292
YDL055C,0.569727725
YHL028W,0.570295493
YBL024W,0.570703474
YNL119W,0.571133145
YKR092C,0.571486772
YLR401C,0.571809778
YDR225W,0.572062329
YHR179W,0.572267394
YJL093C,0.572575564
YHR064C,0.572598721
YOL014W,0.572783978
YPL217C,0.573113116
YLR297W,0.573310209
YAL066W,0.573317434
YMR014W,0.573357654
YOL121C,0.573431526
YGR059W,0.573432647
YGR087C,0.574198556
YPR098C,0.574657256
YKL141W,0.575487643
YPL088W,0.575792967
YAR075W,0.577427042
YJL033W,0.57775134
YMR108W,0.577940623
YOR065W,0.578592514
YLR075W,0.57868663
YAL064W,0.579433827
YOR243C,0.580240241
YFL053W,0.580245393
YLR074C,0.580328901
YAL012W,0.580780727
YDR277C,0.581093342
YDR500C,0.581168738
YDR508C,0.58188363
YHR169W,0.582620311
YNR067C,0.582953679
YBR051W,0.583520133
YNL196C,0.583577096
YJL045W,0.583911838
YMR297W,0.584164769
YHR021C,0.584311645
YOR226C,0.584883999
YBR139W,0.585308855
YOL010W,0.585692645
YGR146C,0.586054314
YER085C,0.586309047
YMR307W,0.586480472
YCL035C,0.586649782
YLR345W,0.58713823
YOR214C,0.587505308
YAR073W,0.58774832
YLR308W,0.587877617
YDR224C,0.587919846
YJR063W,0.587978666
YER145C,0.58870297
YLL024C,0.588861159
YDR214W,0.5897814
YPR077C,0.590009304
YNL075W,0.590527709
YNL302C,0.591085494
YOL132W,0.591422109
YLR348C,0.592109283
YDR345C,0.593682918
YBL042C,0.593719887
YMR323W,0.593754519
YOR019W,0.594088411
YIL155C,0.594211503
YLR216C,0.594238334
YIR029W,0.595041327
YML004C,0.595197362
YKR009C,0.595608539
YDR281C,0.595837351
YOR027W,0.59619784
YKL093W,0.59625665
YPL095C,0.596370226
YMR015C,0.596816352
YOR392W,0.596837936
YLR366W,0.597186171
YJR143C,0.597260023
YDL182W,0.597450631
YGR027C,0.597814518
YMR215W,0.598867648
YLR002C,0.599032797
YPL123C,0.599273411
YKL164C,0.599416925
YDR018C,0.599591881
YKL001C,0.600722751
YJL079C,0.600730234
YNR050C,0.600745779
YJL200C,0.601052762
YLR152C,0.601086588
YPR132W,0.60116371
YIL107C,0.601183926
YLR038C,0.601663212
YNL062C,0.601862346
YLL055W,0.602457096
YHR209W,0.603649313
YJR016C,0.603789548
YNR014W,0.604179663
YFL052W,0.604723886
YOR203W,0.604844433
YLR108C,0.605738887
YBR149W,0.605869328
YDR446W,0.605925306
YMR239C,0.607118153
YCR049C,0.607480397
YLR186W,0.609354158
YHR141C,0.609720522
YGL205W,0.610537928
YNL030W,0.610559971
YOL016C,0.61056678
YPL087W,0.610581867
YAL059W,0.610631204
YML118W,0.610926594
YKL029C,0.611135305
YPR119W,0.611395803
YJL189W,0.611722801
YPR163C,0.61175347
YCR034W,0.611904592
YBR132C,0.611918614
YNL065W,0.612151946
YDR522C,0.613209528
YGR079W,0.614179778
YPL004C,0.614953876
YOL155C,0.615090548
YGL102C,0.615186379
YDL130W,0.615632035
YHR033W,0.61575765
YGR285C,0.61583391
YBR084W,0.615889674
YDL199C,0.616071763
YHR014W,0.616388695
YHR174W,0.616469065
YIR026C,0.616524242
YGR128C,0.617190284
YDR273W,0.617255916
YOR145C,0.618196695
YLL011W,0.618951738
YER056C,0.61987084
YNL111C,0.619947685
YJL012C,0.62036401
YLR161W,0.620955159
YKR011C,0.62107674
YCL055W,0.621182424
YAL003W,0.621807295
YIR017C,0.622818588
YBR105C,0.623535083
YNL066W,0.623967999
YOR128C,0.62474151
YPR007C,0.62487688
YOR317W,0.625037777
YGL157W,0.62507999
YLR150W,0.625868995
YDR358W,0.625889269
YMR321C,0.62604081
YGR118W,0.626089256
YJR130C,0.626128891
YMR246W,0.626225644
YKR091W,0.626422732
YDL191W,0.626855393
YHR088W,0.627054081
YGL104C,0.627117787
YML022W,0.628059502
YJL158C,0.628526594
YGL113W,0.628756376
YIL113W,0.628861255
YEL021W,0.62971384
YNL009W,0.631039525
YPL147W,0.631066461
YLR214W,0.632665011
YKL085W,0.633035428
YIL127C,0.63429379
YJL052W,0.634802883
YKR056W,0.635954812
YDL061C,0.635988349
YBR088C,0.636052275
YDR385W,0.63644883
YGR108W,0.636563814
YPR044C,0.637074189
YGR250C,0.637134853
YPL192C,0.637454519
YGR123C,0.63758247
YCL076W,0.638722316
YHR020W,0.639100478
YKL056C,0.640160076
YPR144C,0.640370128
YMR194W,0.640543134
YMR110C,0.640646115
YDR365C,0.64071862
YOR193W,0.641244603
YLR296W,0.642134479
YOR135C,0.642155961
YKR024C,0.642276427
YKR094C,0.642516517
YKL082C,0.643699401
YJL106W,0.644258289
YDR087C,0.644369825
YDR324C,0.644513876
YPL273W,0.644625322
YPR078C,0.644894634
YBR249C,0.645663489
YER066C-A,0.646357664
YBR048W,0.647066974
YHR216W,0.647720277
YOR183W,0.647976812
YJL159W,0.648504424
YMR294W,0.648967337
YML130C,0.649606939
YOL158C,0.649982037
YDR037W,0.650004766
YDR035W,0.650246521
YER124C,0.651248154
YER054C,0.651347033
YJL122W,0.652542597
YGR225W,0.652565183
YMR181C,0.653674013
YGL028C,0.65443187
YOR130C,0.654651676
YJL108C,0.65482249
YPR026W,0.655794545
YOR340C,0.655989368
YBL092W,0.656623786
YLR307W,0.657316014
YPL134C,0.658015043
YBR009C,0.658422358
YDL051W,0.658976802
YCR057C,0.659737881
YFR055W,0.660083822
YHR066W,0.66029395
YLR080W,0.661603024
YJL066C,0.66170217
YNL331C,0.662716314
YIL019W,0.663268895
YLR300W,0.663936832
YPL280W,0.664287773
YDL075W,0.664814504
YLR164W,0.665910848
YGL103W,0.667399886
YMR040W,0.66791297
YGL180W,0.668225917
YDR449C,0.668439125
YDR417C,0.668440014
YER179W,0.668461424
YLL046C,0.668718102
YGL030W,0.668830876
YDR502C,0.668921876
YOR385W,0.669135178
YDR523C,0.66914662
YBL028C,0.669546614
YCL025C,0.670504963
YDR384C,0.670902625
YAL062W,0.671275518
YDR158W,0.671507684
YDR321W,0.671945654
YER073W,0.672273152
YOR186W,0.673677148
YKL099C,0.67397458
YPR150W,0.675346171
YIL078W,0.676107128
YGR066C,0.676426942
YNL305C,0.676533425
YBR084C-A,0.677092907
YJR150C,0.677210684
YMR230W,0.67773524
YHR140W,0.677742272
YPL266W,0.678490783
YML089C,0.678883021
YLR333C,0.679144161
YJR153W,0.680203842
YIL037C,0.68133624
YPR015C,0.681336669
YLR311C,0.681506496
YNL037C,0.682616113
YGR085C,0.682673293
YKR093W,0.682729383
YFR030W,0.682891468
YBL003C,0.684836678
YML024W,0.685168414
YMR206W,0.685875611
YPL044C,0.685961158
YLR252W,0.687100729
YDL181W,0.688027348
YDR299W,0.688088427
YBR297W,0.688275997
YBR145W,0.688577369
YJR048W,0.689892666
YHR197W,0.689897682
YER107C,0.690889646
YJR010W,0.691521498
YOR338W,0.69196211
YBR190W,0.692464425
YDR010C,0.692701261
YBR238C,0.692971066
YGR264C,0.69354498
YEL024W,0.693688962
YPL126W,0.693726572
YOL097C,0.694730771
YBR056W,0.694854099
YBR050C,0.696550506
YDR012W,0.696746796
YJL069C,0.696891366
YBL027W,0.698300316
YOR136W,0.699405373
YDL169C,0.700576434
YMR322C,0.700962973
YGL008C,0.701153247
YJL191W,0.701205257
YPL121C,0.70209661
YNL113W,0.703239772
YHR143W,0.703272765
YBL054W,0.704677938
YER052C,0.704884722
YBL002W,0.706424443
YDL208W,0.706976632
YCR089W,0.707711393
YGR226C,0.70786045
YGL262W,0.707904493
YPR151C,0.708228796
YLR388W,0.708376633
YJL109C,0.70843326
YDL215C,0.709508769
YOR315W,0.709750615
YAL060W,0.709901405
YLR432W,0.710039264
YER096W,0.710336366
YBR034C,0.710408236
YIL144W,0.710536082
YOR153W,0.712654564
YBR053C,0.71302025
YDR032C,0.713051568
YKR080W,0.713818365
YMR017W,0.714610138
YIL066C,0.715083396
YJL170C,0.715460552
YDR256C,0.715967277
YDR465C,0.716205758
YHR185C,0.716240539
YMR316W,0.716532701
YBR294W,0.716613047
YER069W,0.717199458
YJL136C,0.717233973
YJL037W,0.718934851
YBR006W,0.718970542
YBR214W,0.719501861
YAL018C,0.71955642
YKL142W,0.719562903
YGL183C,0.720008024
YPL143W,0.720658732
YIL111W,0.721551783
YKL107W,0.721922333
YBR244W,0.723578253
YHR015W,0.723787034
YER126C,0.724068321
YMR300C,0.725480481
YKR033C,0.726013995
YER043C,0.727517825
YPL240C,0.727683641
YOL127W,0.727982784
YLR056W,0.728015968
YGR244C,0.728088885
YGR256W,0.728268315
YDR534C,0.728315884
YLR355C,0.729154537
YEL065W,0.730160158
YKL109W,0.730570344
YLR286C,0.731138123
YDR060W,0.731577425
YOR028C,0.731607529
YOL101C,0.731933304
YLR136C,0.732709858
YGR192C,0.733094896
YIL045W,0.733374162
YGL033W,0.733833754
YIR028W,0.734630192
YKR013W,0.73484264
YPR112C,0.735185273
YOR133W,0.735257573
YDL214C,0.735478923
YDL198C,0.735984544
YOR202W,0.736182737
YLR194C,0.736779474
YLR460C,0.737305649
YLR267W,0.737833711
YNL308C,0.738778217
YKL180W,0.738975731
YMR062C,0.739008096
YLR167W,0.739085872
YOR052C,0.739859063
YCL066W,0.739883602
YMR143W,0.740586486
YIL165C,0.741707076
YDL148C,0.742559514
YHL016C,0.742651107
YDL088C,0.744381466
YHR128W,0.745569184
YPR145W,0.746800566
YMR093W,0.747271561
YGR201C,0.747578962
YPL012W,0.747655839
YMR318C,0.747867965
YBR069C,0.747947597
YLR042C,0.748259968
YNL061W,0.750189348
YDL066W,0.750317592
YBL087C,0.751911236
YKL035W,0.752207081
YIL117C,0.752400959
YDL114W,0.752527197
YHR196W,0.752573361
YER037W,0.753230928
YCL054W,0.754044167
YOR248W,0.755000818
YOR255W,0.755312128
YKL120W,0.755572407
YLR359W,0.755604972
YGR034W,0.755851823
YLR409C,0.756110198
YER079W,0.756694631
YDR513W,0.757375954
YBR046C,0.757784715
YGR019W,0.760023836
YMR191W,0.761089096
YPR102C,0.762343941
YNL335W,0.762861621
YLR452C,0.763815061
YEL012W,0.764242016
YJL217W,0.76437321
YPR074C,0.764649152
YDL153C,0.765080354
YDR218C,0.766370298
YHL001W,0.767131047
YOL118C,0.76726014
YHL047C,0.767855118
YCL059C,0.768050051
YPR184W,0.768801626
YDR085C,0.768960869
YKL148C,0.770408042
YDR001C,0.771087097
YMR082C,0.771108325
YML042W,0.772352495
YNL162W,0.774504834
YER065C,0.77469211
YFL030W,0.774935086
YGR209C,0.775035912
YPR149W,0.775116421
YDR450W,0.775149948
YBR183W,0.775586122
YHR052W,0.775782113
YBR067C,0.776932105
YOR294W,0.777566778
YLR129W,0.777573874
YOR247W,0.777720919
YJL089W,0.777999181
YLR276C,0.779600958
YPR110C,0.780085001
YBR247C,0.7841774
YMR271C,0.785740378
YDL110C,0.78862621
YLR012C,0.789576465
YOR220W,0.790376722
YMR232W,0.790428944
YBR047W,0.791250705
YOR185C,0.79159327
YLR089C,0.791596382
YDR064W,0.792251422
YDR033W,0.79393616
YBL043W,0.79407317
YLR344W,0.796354798
YEL039C,0.797035773
YOR391C,0.797398264
YLR346C,0.797947309
YOR285W,0.798047376
YOL064C,0.798142493
YMR142C,0.798696282
YNL208W,0.799029976
YJR008W,0.800121389
YGR280C,0.80095213
YAL067C,0.801320683
YDL037C,0.801668815
YAL025C,0.802439941
YKL163W,0.802527862
YPL163C,0.802684468
YHR094C,0.803614616
YDL085W,0.803733343
YER056C-A,0.804507169
YLR438W,0.806252664
YKL091C,0.806944176
YPR167C,0.807160043
YJR148W,0.807249558
YLR185W,0.808207956
YLR029C,0.809229609
YER110C,0.810506915
YML116W,0.811468962
YMR195W,0.811587547
YIL053W,0.812587702
YGL120C,0.813249131
YKL026C,0.8133326
YNL182C,0.814412259
YDL083C,0.814418729
YKL178C,0.81503424
YOR100C,0.81572095
YAL054C,0.816115604
YFR017C,0.816295086
YLR109W,0.817140146
YGR110W,0.817734405
YBL049W,0.817836374
YDL024C,0.81844314
YKL071W,0.819374276
YCR072C,0.819938845
YFL061W,0.820928485
YIL052C,0.821068823
YDR382W,0.822014425
YEL026W,0.822240354
YML093W,0.822284521
YER006W,0.823314607
YML073C,0.823548416
YIR039C,0.823855665
YKR081C,0.824128688
YNL300W,0.824299631
YPL135W,0.824375159
YLR304C,0.825947444
YLR367W,0.826529046
YJL164C,0.827049738
YLR325C,0.827455245
YJL148W,0.827478026
YOR178C,0.829550649
YER070W,0.830291373
YLR356W,0.830368558
YKL143W,0.832231581
YMR196W,0.832386747
YPL033C,0.836277114
YGL234W,0.837605852
YOR303W,0.837938659
YCL027W,0.838580821
YHR097C,0.839440608
YIL069C,0.842636532
YPL186C,0.843915013
YDR447C,0.844969949
YGR067C,0.845435722
YGL135W,0.846744839
YCL037C,0.846964588
YPL226W,0.848830673
YPR035W,0.849909632
YDL039C,0.852386739
YMR058W,0.852664087
YJL161W,0.854113288
YOR272W,0.855392176
YJL163C,0.856088822
YGL171W,0.858630394
YMR315W,0.859135231
YLR339C,0.860095142
YFR023W,0.860145748
YLL060C,0.860397643
YML070W,0.861258722
YDR101C,0.862027825
YJR025C,0.864806898
YBR012C,0.865605424
YJL144W,0.865829144
YHL015W,0.866472647
YMR305C,0.866913413
YPR002W,0.867382183
YGL029W,0.869411792
YPL093W,0.873982829
YLL044W,0.874463411
YJL157C,0.87615785
YOR234C,0.87666261
YHR010W,0.877430215
YDL082W,0.878258878
YBR126C,0.878504265
YOL124C,0.878681064
YLR081W,0.879832786
YLR264W,0.880301465
YJR157W,0.880421115
YKR106W,0.882189602
YER106W,0.882582316
YER091C,0.883139372
YPL211W,0.883346911
YLR222C,0.883730876
YMR049C,0.885189412
YBL075C,0.886491329
YNL002C,0.88822691
YKL150W,0.888276026
YGL076C,0.88890804
YMR189W,0.88991577
YDR398W,0.890135036
YIL164C,0.89095661
YLR174W,0.89350572
YKL172W,0.893837212
YLR441C,0.895470279
YLR062C,0.895633395
YER181C,0.895735969
YDR025W,0.89615018
YLR270W,0.896448533
YNL327W,0.896520172
YPL250C,0.897586567
YIL094C,0.897782352
YGL138C,0.899319222
YNR002C,0.901190224
YLR061W,0.901346377
YKL006W,0.901543641
YOL047C,0.902099361
YKR034W,0.902324755
YMR242C,0.903135267
YPL201C,0.903541699
YDL221W,0.904499742
YML026C,0.905072363
YBR117C,0.907151573
YOR375C,0.907924746
YHR170W,0.909617629
YNR053C,0.910102962
YJR145C,0.910243653
YBR256C,0.913297342
YGR148C,0.914325191
YNL220W,0.915119015
YGR161C,0.915279443
YDR019C,0.915693426
YPR194C,0.917285827
YKL218C,0.917960314
YGL184C,0.918175819
YDR496C,0.919618951
YPL154C,0.921658576
YIL099W,0.92206333
YGR145W,0.92260625
YLR251W,0.923945497
YHL033C,0.925084234
YLR009W,0.925148723
YMR251W,0.925767794
YPL043W,0.926505774
YEL060C,0.927903145
YFR015C,0.928120573
YHR162W,0.928506185
YJL116C,0.930595699
YML063W,0.930785444
YOR293W,0.93125596
YHR203C,0.932470501
YDL223C,0.933795884
YPL079W,0.935946166
YDR516C,0.937740348
YDR178W,0.94188258
YPL130W,0.943228878
YDL021W,0.94448813
YMR081C,0.945691453
YOR313C,0.948052627
YDR055W,0.949122794
YOR289W,0.949633948
YNL096C,0.950620432
YIR031C,0.950821014
YKL081W,0.951085824
YGR159C,0.952186325
YKL187C,0.952987837
YBR092C,0.953268167
YLR449W,0.953810001
YLL039C,0.955802813
YLR372W,0.956378923
YDL014W,0.956698419
YBR285W,0.957690552
YOR063W,0.958789278
YKL078W,0.959483486
YOR206W,0.960659708
YBR230C,0.960731247
YPL081W,0.965688088
YOR273C,0.96685265
YGL168W,0.966895547
YPL220W,0.967045838
YDL081C,0.968060934
YFL051C,0.973009789
YER081W,0.97402945
YJR096W,0.97532326
YLR180W,0.97588361
YBR191W,0.976356485
YDR471W,0.977276819
