genetic_interaction_id,count,Systematic Name,genetic_interaction
YOR212W,42,"['YAL040C', 'YBL016W', 'YBL105C', 'YBR083W', 'YBR200W', 'YCL032W', 'YCR093W', 'YDL159W', 'YDL165W', 'YDR103W', 'YDR264C', 'YDR312W', 'YDR335W', 'YEL037C', 'YER068W', 'YFL026W', 'YGR040W', 'YGR152C', 'YHL007C', 'YHR005C', 'YHR066W', 'YHR084W', 'YIL015W', 'YIL047C', 'YIL122W', 'YJL157C', 'YJR086W', 'YJR143C', 'YKL048C', 'YKL178C', 'YLR113W', 'YLR362W', 'YLR452C', 'YMR043W', 'YMR276W', 'YNL167C', 'YNL173C', 'YNL330C', 'YOR127W', 'YPL256C', 'YPR165W', 'YPR183W']",STE4
YOR213C,32,"['YAL013W', 'YDL074C', 'YDR227W', 'YDR359C', 'YFL024C', 'YGL195W', 'YGR274C', 'YHR090C', 'YIL084C', 'YIR008C', 'YJL081C', 'YJL115W', 'YJL124C', 'YKL018W', 'YKL049C', 'YKR101W', 'YLR087C', 'YLR153C', 'YLR200W', 'YML094W', 'YMR236W', 'YMR263W', 'YNL097C', 'YNL107W', 'YNL216W', 'YNL236W', 'YNL330C', 'YOL004W', 'YOL012C', 'YOR026W', 'YOR189W', 'YOR244W']",SAS5
YOR214C,30,"['YBL037W', 'YDR080W', 'YDR179C', 'YDR382W', 'YFR009W', 'YGR099W', 'YHL009C', 'YHR073W', 'YHR132W-A', 'YIR001C', 'YJL070C', 'YJL160C', 'YJR017C', 'YJR054W', 'YKR027W', 'YKR036C', 'YKR106W', 'YLR049C', 'YLR065C', 'YML066C', 'YML107C', 'YMR244C-A', 'YMR259C', 'YNL064C', 'YNL091W', 'YNR010W', 'YOL057W', 'YOR147W', 'YPL239W', 'YPR122W']",SPR2
YOR215C,6,"['YIL160C', 'YIR010W', 'YKL009W', 'YOL112W', 'YOR297C', 'YPL246C']",AIM41
YOR216C,257,"['YAL011W', 'YAL023C', 'YAL026C', 'YAL058W', 'YBL007C', 'YBL017C', 'YBL047C', 'YBL050W', 'YBL082C', 'YBL089W', 'YBL102W', 'YBL104C', 'YBL105C', 'YBR015C', 'YBR036C', 'YBR058C-A', 'YBR078W', 'YBR080C', 'YBR162C', 'YBR164C', 'YBR171W', 'YBR200W', 'YBR229C', 'YBR231C', 'YBR234C', 'YBR254C', 'YCL001W', 'YCR009C', 'YCR017C', 'YCR028C-A', 'YCR032W', 'YCR053W', 'YCR063W', 'YDL006W', 'YDL029W', 'YDL058W', 'YDL074C', 'YDL095W', 'YDL100C', 'YDL192W', 'YDL193W', 'YDL226C', 'YDL240W', 'YDR027C', 'YDR068W', 'YDR108W', 'YDR116C', 'YDR137W', 'YDR150W', 'YDR189W', 'YDR207C', 'YDR212W', 'YDR243C', 'YDR276C', 'YDR293C', 'YDR297W', 'YDR302W', 'YDR320C', 'YDR331W', 'YDR372C', 'YDR388W', 'YDR389W', 'YDR414C', 'YDR434W', 'YDR440W', 'YDR456W', 'YDR472W', 'YDR484W', 'YDR495C', 'YDR531W', 'YEL002C', 'YEL003W', 'YEL031W', 'YEL042W', 'YER005W', 'YER074W', 'YER083C', 'YER111C', 'YER116C', 'YER122C', 'YER155C', 'YER157W', 'YFL024C', 'YFL025C', 'YFL038C', 'YFL039C', 'YFR051C', 'YGL005C', 'YGL012W', 'YGL020C', 'YGL027C', 'YGL054C', 'YGL167C', 'YGL168W', 'YGL225W', 'YGL235W', 'YGL244W', 'YGR002C', 'YGR060W', 'YGR078C', 'YGR105W', 'YGR106C', 'YGR120C', 'YGR133W', 'YGR187C', 'YGR223C', 'YGR229C', 'YGR252W', 'YGR261C', 'YHR030C', 'YHR050W', 'YHR078W', 'YHR090C', 'YHR099W', 'YHR101C', 'YHR111W', 'YHR116W', 'YHR142W', 'YIL004C', 'YIL034C', 'YIL062C', 'YIL076W', 'YIL098C', 'YIL109C', 'YIR022W', 'YIR033W', 'YJL004C', 'YJL034W', 'YJL036W', 'YJL062W', 'YJL082W', 'YJL095W', 'YJL117W', 'YJL128C', 'YJL167W', 'YJL168C', 'YJL174W', 'YJL183W', 'YJR032W', 'YJR044C', 'YJR060W', 'YJR073C', 'YJR075W', 'YJR117W', 'YJR118C', 'YJR134C', 'YJR136C', 'YKL004W', 'YKL048C', 'YKL087C', 'YKL101W', 'YKL179C', 'YKL190W', 'YKL196C', 'YKL203C', 'YKR001C', 'YKR007W', 'YKR019C', 'YKR030W', 'YKR068C', 'YLL001W', 'YLL002W', 'YLL038C', 'YLR024C', 'YLR026C', 'YLR039C', 'YLR078C', 'YLR085C', 'YLR087C', 'YLR110C', 'YLR113W', 'YLR114C', 'YLR153C', 'YLR200W', 'YLR229C', 'YLR242C', 'YLR260W', 'YLR262C', 'YLR268W', 'YLR292C', 'YLR298C', 'YLR350W', 'YLR360W', 'YLR370C', 'YLR404W', 'YLR418C', 'YLR459W', 'YML012W', 'YML019W', 'YML041C', 'YML071C', 'YML077W', 'YML094W', 'YML097C', 'YML121W', 'YMR075W', 'YMR186W', 'YMR192W', 'YMR197C', 'YMR200W', 'YMR261C', 'YMR272C', 'YMR274C', 'YMR307W', 'YNL041C', 'YNL051W', 'YNL064C', 'YNL079C', 'YNL097C', 'YNL099C', 'YNL153C', 'YNL169C', 'YNL238W', 'YNL291C', 'YNL297C', 'YNL307C', 'YNL322C', 'YNL330C', 'YNR030W', 'YNR049C', 'YOL009C', 'YOL012C', 'YOL018C', 'YOL107W', 'YOL111C', 'YOL115W', 'YOL154W', 'YOR007C', 'YOR014W', 'YOR035C', 'YOR065W', 'YOR067C', 'YOR070C', 'YOR083W', 'YOR085W', 'YOR109W', 'YOR123C', 'YOR164C', 'YOR244W', 'YOR254C', 'YOR336W', 'YPL028W', 'YPL036W', 'YPL051W', 'YPL056C', 'YPL057C', 'YPL069C', 'YPL120W', 'YPL175W', 'YPL195W', 'YPL213W', 'YPL226W', 'YPL240C', 'YPL249C', 'YPL256C', 'YPR032W', 'YPR045C']",RUD3
YOR217W,37,"['YAL027W', 'YAR003W', 'YBL016W', 'YBR010W', 'YBR073W', 'YBR087W', 'YBR088C', 'YDL102W', 'YDR191W', 'YDR217C', 'YER164W', 'YER171W', 'YER173W', 'YER177W', 'YFR013W', 'YGL070C', 'YGR108W', 'YJL115W', 'YJL168C', 'YJR068W', 'YJR082C', 'YKL113C', 'YLR288C', 'YML032C', 'YMR190C', 'YMR224C', 'YNL082W', 'YNL261W', 'YOL012C', 'YOL090W', 'YOR025W', 'YOR043W', 'YOR151C', 'YOR189W', 'YOR269W', 'YOR368W', 'YPL269W']",RFC1
YOR220W,10,"['YDR277C', 'YGL168W', 'YGR028W', 'YHR023W', 'YJR017C', 'YKL159C', 'YKR019C', 'YMR272C', 'YNL236W', 'YOR358W']",RCN2
YOR221C,102,"['YAL024C', 'YBL015W', 'YBR048W', 'YBR104W', 'YBR145W', 'YBR221C', 'YBR291C', 'YCL009C', 'YCR034W', 'YCR037C', 'YCR053W', 'YDL215C', 'YDL245C', 'YDR127W', 'YDR156W', 'YDR224C', 'YDR225W', 'YDR243C', 'YDR283C', 'YDR388W', 'YDR485C', 'YDR513W', 'YEL060C', 'YER049W', 'YER073W', 'YER100W', 'YER112W', 'YER162C', 'YER175C', 'YER178W', 'YFL017C', 'YFL033C', 'YFR009W', 'YGL058W', 'YGL061C', 'YGL071W', 'YGL148W', 'YGL151W', 'YGL195W', 'YGL235W', 'YGR274C', 'YHL023C', 'YHR002W', 'YHR037W', 'YHR063C', 'YHR067W', 'YHR068W', 'YHR129C', 'YHR157W', 'YHR160C', 'YHR174W', 'YHR183W', 'YIL008W', 'YIL017C', 'YIL051C', 'YIL098C', 'YJL026W', 'YJL073W', 'YJL104W', 'YJL130C', 'YJL153C', 'YJL160C', 'YJR001W', 'YJR002W', 'YJR016C', 'YJR039W', 'YKL033W', 'YKL078W', 'YKL087C', 'YKL211C', 'YKR035W-A', 'YKR039W', 'YLR091W', 'YLR260W', 'YLR361C', 'YLR372W', 'YLR420W', 'YLR424W', 'YML081C-A', 'YML121W', 'YMR087W', 'YMR143W', 'YMR220W', 'YMR293C', 'YNL061W', 'YNL064C', 'YNL091W', 'YNL097C', 'YNL129W', 'YNL147W', 'YNL315C', 'YNR051C', 'YOL065C', 'YOL132W', 'YOR011W', 'YOR026W', 'YOR076C', 'YOR104W', 'YOR330C', 'YPL006W', 'YPL069C', 'YPL085W']",MCT1
YOR222W,33,"['YBR098W', 'YBR104W', 'YBR291C', 'YCR033W', 'YDL065C', 'YDL125C', 'YDR087C', 'YDR248C', 'YER157W', 'YGR240C', 'YGR270W', 'YGR274C', 'YHR011W', 'YJL101C', 'YJL200C', 'YJR102C', 'YJR139C', 'YKL002W', 'YKR027W', 'YLL006W', 'YLL015W', 'YLR417W', 'YML128C', 'YMR202W', 'YMR241W', 'YNL121C', 'YNL141W', 'YOL064C', 'YOL108C', 'YPL134C', 'YPL213W', 'YPR058W', 'YPR173C']",ODC2
YOR223W,18,"['YCL008C', 'YCL043C', 'YDR069C', 'YDR087C', 'YEL050C', 'YHR123W', 'YIL085C', 'YJR017C', 'YJR102C', 'YKL002W', 'YKL033W', 'YKR035W-A', 'YLL039C', 'YLR417W', 'YNR006W', 'YOL080C', 'YPL036W', 'YPR173C']",DSC3
YOR224C,4,"['YBR172C', 'YDR293C', 'YLL039C', 'YPR187W']",RPB8
YOR226C,18,"['YCR034W', 'YDL035C', 'YDL120W', 'YFR010W', 'YGR019W', 'YJL036W', 'YKL015W', 'YML013W', 'YML112W', 'YMR013C', 'YMR116C', 'YNL056W', 'YNL215W', 'YNL233W', 'YOL009C', 'YOR297C', 'YPL135W', 'YPL260W']",ISU2
YOR227W,4,"['YJR059W', 'YKL171W', 'YOR267C', 'YOR297C']",HER1
YOR228C,76,"['YAL002W', 'YAL010C', 'YAR029W', 'YBL027W', 'YBL072C', 'YBR019C', 'YBR036C', 'YBR111C', 'YBR274W', 'YCR009C', 'YCR090C', 'YDL006W', 'YDL033C', 'YDL131W', 'YDL155W', 'YDL223C', 'YDL243C', 'YDR049W', 'YDR087C', 'YDR245W', 'YDR248C', 'YDR293C', 'YDR508C', 'YEL027W', 'YER074W', 'YGL029W', 'YGL081W', 'YGL101W', 'YGL196W', 'YGL200C', 'YGL219C', 'YGR027C', 'YGR031W', 'YGR032W', 'YGR034W', 'YGR077C', 'YGR108W', 'YGR229C', 'YGR274C', 'YHL027W', 'YHR021C', 'YHR203C', 'YIL065C', 'YIL161W', 'YIR017C', 'YIR022W', 'YJL045W', 'YJL160C', 'YJL176C', 'YJR011C', 'YJR054W', 'YJR088C', 'YKL002W', 'YKR001C', 'YKR020W', 'YKR035W-A', 'YKR069W', 'YLL006W', 'YLL049W', 'YLR015W', 'YLR090W', 'YLR219W', 'YLR262C', 'YLR372W', 'YLR452C', 'YML006C', 'YML020W', 'YML123C', 'YMR167W', 'YNL076W', 'YOL009C', 'YOL113W', 'YPL226W', 'YPR024W', 'YPR097W', 'YPR173C']",MCP1
YOR229W,22,"['YBR136W', 'YDL230W', 'YDR216W', 'YDR247W', 'YDR507C', 'YEL036C', 'YER040W', 'YER151C', 'YGR188C', 'YKL139W', 'YLR248W', 'YLR320W', 'YML058W', 'YNL330C', 'YOL067C', 'YOR043W', 'YOR162C', 'YOR189W', 'YOR191W', 'YOR267C', 'YOR304W', 'YPL153C']",WTM2
YOR230W,9,"['YAR002W', 'YBR136W', 'YKR082W', 'YLR437C', 'YML058W', 'YNL229C', 'YOR189W', 'YOR267C', 'YPL241C']",WTM1
YOR231W,68,"['YBL105C', 'YBR258C', 'YBR260C', 'YBR284W', 'YBR287W', 'YBR291C', 'YCL025C', 'YCL032W', 'YCL038C', 'YCR086W', 'YDL002C', 'YDL003W', 'YDL006W', 'YDL017W', 'YDL203C', 'YDR017C', 'YDR043C', 'YDR162C', 'YDR316W', 'YDR420W', 'YEL036C', 'YEL041W', 'YEL051W', 'YEL057C', 'YER075C', 'YER093C', 'YGL084C', 'YGR019W', 'YGR070W', 'YGR188C', 'YHR030C', 'YIL113W', 'YIL128W', 'YJL095W', 'YJR118C', 'YKL009W', 'YKL126W', 'YKL190W', 'YKL203C', 'YKL212W', 'YKL213C', 'YKR023W', 'YKR104W', 'YLR188W', 'YLR332W', 'YLR342W', 'YLR371W', 'YMR104C', 'YMR198W', 'YMR199W', 'YNL053W', 'YNL056W', 'YNL068C', 'YNL199C', 'YNL257C', 'YNL298W', 'YNL307C', 'YOL112W', 'YOR208W', 'YOR298C-A', 'YPL032C', 'YPL089C', 'YPL140C', 'YPL148C', 'YPL240C', 'YPR049C', 'YPR089W', 'YPR165W']",MKK1
YOR232W,70,"['YAL020C', 'YAL046C', 'YBL089W', 'YBR058C', 'YCL033C', 'YCR015C', 'YCR077C', 'YDL013W', 'YDL100C', 'YDL173W', 'YDR074W', 'YDR392W', 'YER093C-A', 'YFR022W', 'YFR033C', 'YGL066W', 'YGL086W', 'YGR231C', 'YGR274C', 'YHL009C', 'YHL023C', 'YHL039W', 'YHR037W', 'YHR111W', 'YHR203C', 'YIL036W', 'YIL098C', 'YIR024C', 'YJL124C', 'YJR045C', 'YJR070C', 'YJR120W', 'YJR140C', 'YKR024C', 'YKR065C', 'YLR193C', 'YLR324W', 'YLR346C', 'YLR418C', 'YLR429W', 'YLR460C', 'YML006C', 'YMR174C', 'YMR189W', 'YMR190C', 'YMR224C', 'YMR244W', 'YMR255W', 'YMR282C', 'YNL070W', 'YNL080C', 'YNL081C', 'YNL097C', 'YNL147W', 'YNR020C', 'YNR031C', 'YNR034W', 'YNR051C', 'YOL027C', 'YOL029C', 'YOR040W', 'YOR133W', 'YOR144C', 'YOR360C', 'YPL008W', 'YPL036W', 'YPL098C', 'YPL135W', 'YPR020W', 'YPR114W']",MGE1
YOR233W,112,"['YAL024C', 'YBL103C', 'YBR109C', 'YBR175W', 'YBR185C', 'YBR200W', 'YBR257W', 'YBR294W', 'YCL048W', 'YCR008W', 'YCR072C', 'YCR102C', 'YDL006W', 'YDL084W', 'YDL119C', 'YDL129W', 'YDL186W', 'YDL235C', 'YDR080W', 'YDR126W', 'YDR135C', 'YDR162C', 'YDR259C', 'YDR283C', 'YDR316W', 'YDR368W', 'YDR385W', 'YDR388W', 'YDR389W', 'YDR392W', 'YDR405W', 'YDR460W', 'YDR477W', 'YDR507C', 'YEL036C', 'YEL054C', 'YER016W', 'YER060W-A', 'YER061C', 'YFR041C', 'YGL087C', 'YGL106W', 'YGL124C', 'YGL167C', 'YGL212W', 'YGL235W', 'YGR002C', 'YGR098C', 'YGR167W', 'YGR231C', 'YGR249W', 'YHL007C', 'YHL027W', 'YHR030C', 'YHR103W', 'YHR108W', 'YHR115C', 'YHR152W', 'YHR179W', 'YHR198C', 'YHR202W', 'YIL033C', 'YIL036W', 'YIL076W', 'YIL107C', 'YIR022W', 'YJL070C', 'YJL095W', 'YJR017C', 'YJR053W', 'YJR096W', 'YJR105W', 'YKL041W', 'YKL048C', 'YKR054C', 'YLR002C', 'YLR069C', 'YLR119W', 'YLR127C', 'YLR196W', 'YLR227C', 'YLR260W', 'YML001W', 'YML064C', 'YML097C', 'YMR052W', 'YMR055C', 'YMR239C', 'YMR244C-A', 'YMR316W', 'YNL091W', 'YNL116W', 'YNL121C', 'YNL197C', 'YNL225C', 'YNL298W', 'YOL002C', 'YOL016C', 'YOL063C', 'YOR014W', 'YOR043W', 'YOR071C', 'YOR106W', 'YOR195W', 'YOR268C', 'YOR313C', 'YPL040C', 'YPL055C', 'YPL141C', 'YPL269W', 'YPR025C', 'YPR172W']",KIN4
YOR236W,36,"['YBL078C', 'YBR200W', 'YDR080W', 'YER092W', 'YER095W', 'YFL003C', 'YFL033C', 'YGL081W', 'YGL124C', 'YGL151W', 'YGL173C', 'YGL180W', 'YGR122W', 'YGR274C', 'YHL020C', 'YHR067W', 'YIL160C', 'YJR044C', 'YKL033W', 'YKL160W', 'YLL039C', 'YLL058W', 'YLR287C-A', 'YLR337C', 'YML001W', 'YMR003W', 'YMR060C', 'YMR190C', 'YNL091W', 'YNR007C', 'YNR071C', 'YOL112W', 'YOL116W', 'YOL124C', 'YOR068C', 'YPR185W']",DFR1
YOR237W,22,"['YCR020C-A', 'YDL013W', 'YDR375C', 'YEL036C', 'YER008C', 'YFR010W', 'YFR048W', 'YGL173C', 'YHR157W', 'YIL085C', 'YJR073C', 'YKR003W', 'YKR008W', 'YLR093C', 'YML013W', 'YML108W', 'YMR241W', 'YMR243C', 'YNL015W', 'YPL145C', 'YPL260W', 'YPR165W']",HES1
YOR239W,14,"['YAR029W', 'YBR260C', 'YCL044C', 'YDL135C', 'YDR120C', 'YDR158W', 'YDR432W', 'YGR167W', 'YIL159W', 'YLR314C', 'YMR186W', 'YPL031C', 'YPL240C', 'YPR085C']",ABP140
YOR241W,104,"['YAL054C', 'YBL039C', 'YBR041W', 'YBR127C', 'YBR213W', 'YBR252W', 'YBR256C', 'YBR278W', 'YCL061C', 'YCR048W', 'YCR053W', 'YDR001C', 'YDR037W', 'YDR098C', 'YDR121W', 'YDR148C', 'YDR232W', 'YDR236C', 'YDR341C', 'YDR359C', 'YDR400W', 'YEL046C', 'YER040W', 'YER060W', 'YER070W', 'YER083C', 'YER119C', 'YFL001W', 'YFL055W', 'YFR015C', 'YGL012W', 'YGL020C', 'YGL202W', 'YGL234W', 'YGR061C', 'YGR088W', 'YGR125W', 'YGR157W', 'YGR194C', 'YGR260W', 'YGR267C', 'YHL011C', 'YHR031C', 'YHR063C', 'YHR074W', 'YHR123W', 'YIL053W', 'YJL047C', 'YJL071W', 'YJL092W', 'YJR001W', 'YJR010W', 'YJR025C', 'YJR049C', 'YJR066W', 'YJR073C', 'YKL001C', 'YKL026C', 'YKL113C', 'YKL132C', 'YKR039W', 'YKR053C', 'YKR061W', 'YLR055C', 'YLR058C', 'YLR079W', 'YLR092W', 'YLR146C', 'YLR153C', 'YLR157C', 'YLR158C', 'YLR176C', 'YLR201C', 'YLR343W', 'YLR372W', 'YML008C', 'YML081C-A', 'YMR011W', 'YMR056C', 'YMR120C', 'YMR284W', 'YNL009W', 'YNL029C', 'YNL111C', 'YNL142W', 'YNR057C', 'YNR072W', 'YOL006C', 'YOL049W', 'YOL055C', 'YOL066C', 'YOL103W', 'YOL156W', 'YOR393W', 'YPL087W', 'YPL117C', 'YPL172C', 'YPL189W', 'YPL214C', 'YPL262W', 'YPR006C', 'YPR062W', 'YPR120C', 'YPR121W']",MET7
YOR242C,31,"['YBL058W', 'YBL105C', 'YDL007W', 'YDL020C', 'YDL212W', 'YDR071C', 'YDR158W', 'YDR292C', 'YDR331W', 'YDR363W-A', 'YFL031W', 'YFR004W', 'YFR051C', 'YGL005C', 'YGL055W', 'YGR135W', 'YGR274C', 'YIL040W', 'YJR073C', 'YKL213C', 'YKR031C', 'YLL039C', 'YLR208W', 'YLR298C', 'YML125C', 'YMR272C', 'YNL041C', 'YNL163C', 'YNL169C', 'YOL081W', 'YPL232W']",SSP2
YOR243C,37,"['YBL072C', 'YBR141C', 'YDL101C', 'YDL201W', 'YDL210W', 'YDR005C', 'YDR165W', 'YDR356W', 'YDR363W', 'YDR439W', 'YDR496C', 'YEL061C', 'YFR009W', 'YGL105W', 'YGL195W', 'YGR185C', 'YHR209W', 'YIR016W', 'YKL205W', 'YLR039C', 'YLR172C', 'YLR192C', 'YLR262C', 'YLR438C-A', 'YMR052W', 'YNL102W', 'YNL224C', 'YNL236W', 'YOL006C', 'YOL064C', 'YOL115W', 'YOR001W', 'YOR308C', 'YPL101W', 'YPL153C', 'YPL213W', 'YPR080W']",PUS7
YOR244W,473,"['YAL002W', 'YAL011W', 'YAL013W', 'YAL021C', 'YAL024C', 'YAL026C', 'YAR003W', 'YAR014C', 'YBL006C', 'YBL007C', 'YBL008W', 'YBL022C', 'YBL032W', 'YBL052C', 'YBR010W', 'YBR011C', 'YBR058C', 'YBR069C', 'YBR081C', 'YBR082C', 'YBR103W', 'YBR106W', 'YBR131W', 'YBR133C', 'YBR164C', 'YBR170C', 'YBR171W', 'YBR175W', 'YBR194W', 'YBR205W', 'YBR215W', 'YBR229C', 'YBR231C', 'YBR245C', 'YBR260C', 'YBR286W', 'YBR289W', 'YCL001W', 'YCL004W', 'YCL008C', 'YCL010C', 'YCL016C', 'YCL018W', 'YCL029C', 'YCL035C', 'YCL037C', 'YCL061C', 'YCR008W', 'YCR009C', 'YCR033W', 'YCR034W', 'YCR066W', 'YCR077C', 'YCR086W', 'YCR094W', 'YDL005C', 'YDL008W', 'YDL013W', 'YDL020C', 'YDL040C', 'YDL042C', 'YDL070W', 'YDL074C', 'YDL100C', 'YDL115C', 'YDL117W', 'YDL131W', 'YDL160C', 'YDL167C', 'YDL182W', 'YDL202W', 'YDL226C', 'YDR004W', 'YDR027C', 'YDR073W', 'YDR080W', 'YDR092W', 'YDR099W', 'YDR121W', 'YDR127W', 'YDR137W', 'YDR156W', 'YDR159W', 'YDR162C', 'YDR176W', 'YDR181C', 'YDR227W', 'YDR257C', 'YDR260C', 'YDR289C', 'YDR295C', 'YDR318W', 'YDR323C', 'YDR334W', 'YDR359C', 'YDR378C', 'YDR388W', 'YDR389W', 'YDR392W', 'YDR399W', 'YDR432W', 'YDR443C', 'YDR448W', 'YDR456W', 'YDR457W', 'YDR459C', 'YDR469W', 'YDR484W', 'YDR485C', 'YDR486C', 'YDR495C', 'YDR523C', 'YEL018W', 'YEL031W', 'YEL037C', 'YEL051W', 'YEL053C', 'YEL062W', 'YER016W', 'YER068W', 'YER083C', 'YER095W', 'YER111C', 'YER116C', 'YER122C', 'YER145C', 'YER161C', 'YER177W', 'YFL001W', 'YFL024C', 'YFL031W', 'YFL052W', 'YFR024C-A', 'YFR036W', 'YFR040W', 'YGL003C', 'YGL005C', 'YGL020C', 'YGL045W', 'YGL058W', 'YGL066W', 'YGL070C', 'YGL071W', 'YGL084C', 'YGL086W', 'YGL087C', 'YGL095C', 'YGL116W', 'YGL124C', 'YGL148W', 'YGL151W', 'YGL163C', 'YGL194C', 'YGL207W', 'YGL208W', 'YGL212W', 'YGL240W', 'YGL244W', 'YGL252C', 'YGL253W', 'YGR002C', 'YGR048W', 'YGR056W', 'YGR063C', 'YGR092W', 'YGR099W', 'YGR134W', 'YGR170W', 'YGR188C', 'YGR200C', 'YGR227W', 'YGR229C', 'YGR252W', 'YGR261C', 'YGR270W', 'YGR271C-A', 'YHL020C', 'YHL027W', 'YHL030W', 'YHL031C', 'YHR012W', 'YHR013C', 'YHR025W', 'YHR060W', 'YHR067W', 'YHR073W', 'YHR079C', 'YHR090C', 'YHR091C', 'YHR108W', 'YHR119W', 'YHR132C', 'YHR133C', 'YHR154W', 'YHR166C', 'YHR178W', 'YHR191C', 'YHR200W', 'YIL002C', 'YIL008W', 'YIL084C', 'YIL128W', 'YIL134W', 'YIR023W', 'YJL006C', 'YJL024C', 'YJL030W', 'YJL036W', 'YJL047C', 'YJL071W', 'YJL074C', 'YJL081C', 'YJL083W', 'YJL092W', 'YJL115W', 'YJL117W', 'YJL124C', 'YJL129C', 'YJL154C', 'YJL165C', 'YJL168C', 'YJL176C', 'YJL179W', 'YJL183W', 'YJL204C', 'YJR032W', 'YJR033C', 'YJR043C', 'YJR055W', 'YJR082C', 'YJR090C', 'YJR102C', 'YJR136C', 'YJR139C', 'YKL002W', 'YKL033W', 'YKL038W', 'YKL046C', 'YKL057C', 'YKL080W', 'YKL110C', 'YKL113C', 'YKL119C', 'YKL120W', 'YKL139W', 'YKL179C', 'YKL190W', 'YKL212W', 'YKL213C', 'YKR001C', 'YKR014C', 'YKR019C', 'YKR020W', 'YKR072C', 'YLL002W', 'YLL048C', 'YLL052C', 'YLL058W', 'YLR015W', 'YLR017W', 'YLR018C', 'YLR032W', 'YLR037C', 'YLR039C', 'YLR040C', 'YLR046C', 'YLR055C', 'YLR063W', 'YLR079W', 'YLR080W', 'YLR082C', 'YLR085C', 'YLR087C', 'YLR094C', 'YLR102C', 'YLR104W', 'YLR109W', 'YLR127C', 'YLR136C', 'YLR137W', 'YLR148W', 'YLR153C', 'YLR173W', 'YLR181C', 'YLR182W', 'YLR200W', 'YLR207W', 'YLR239C', 'YLR241W', 'YLR246W', 'YLR262C', 'YLR278C', 'YLR287C-A', 'YLR292C', 'YLR295C', 'YLR308W', 'YLR315W', 'YLR318W', 'YLR320W', 'YLR330W', 'YLR337C', 'YLR344W', 'YLR357W', 'YLR360W', 'YLR361C', 'YLR370C', 'YLR372W', 'YLR373C', 'YLR376C', 'YLR380W', 'YLR384C', 'YLR385C', 'YLR396C', 'YLR399C', 'YLR417W', 'YLR418C', 'YLR423C', 'YLR442C', 'YLR443W', 'YML032C', 'YML041C', 'YML062C', 'YML071C', 'YML094W', 'YML101C', 'YML112W', 'YML128C', 'YMR016C', 'YMR029C', 'YMR048W', 'YMR054W', 'YMR055C', 'YMR071C', 'YMR075W', 'YMR078C', 'YMR080C', 'YMR089C', 'YMR127C', 'YMR154C', 'YMR190C', 'YMR193W', 'YMR202W', 'YMR214W', 'YMR224C', 'YMR228W', 'YMR231W', 'YMR232W', 'YMR244W', 'YMR263W', 'YMR264W', 'YMR307W', 'YMR312W', 'YMR316W', 'YNL016W', 'YNL021W', 'YNL025C', 'YNL030W', 'YNL031C', 'YNL041C', 'YNL051W', 'YNL064C', 'YNL069C', 'YNL079C', 'YNL081C', 'YNL084C', 'YNL091W', 'YNL097C', 'YNL099C', 'YNL107W', 'YNL136W', 'YNL141W', 'YNL147W', 'YNL169C', 'YNL172W', 'YNL199C', 'YNL206C', 'YNL215W', 'YNL229C', 'YNL250W', 'YNL258C', 'YNL273W', 'YNL280C', 'YNL288W', 'YNL291C', 'YNL294C', 'YNL297C', 'YNL298W', 'YNL315C', 'YNL330C', 'YNR006W', 'YNR007C', 'YNR023W', 'YNR052C', 'YOL004W', 'YOL012C', 'YOL064C', 'YOL067C', 'YOL068C', 'YOL070C', 'YOL076W', 'YOL115W', 'YOL121C', 'YOL129W', 'YOL143C', 'YOL148C', 'YOR014W', 'YOR025W', 'YOR026W', 'YOR035C', 'YOR038C', 'YOR039W', 'YOR042W', 'YOR064C', 'YOR067C', 'YOR068C', 'YOR069W', 'YOR070C', 'YOR073W', 'YOR078W', 'YOR080W', 'YOR083W', 'YOR089C', 'YOR123C', 'YOR124C', 'YOR132W', 'YOR141C', 'YOR144C', 'YOR147W', 'YOR177C', 'YOR195W', 'YOR196C', 'YOR213C', 'YOR216C', 'YOR252W', 'YOR270C', 'YOR274W', 'YOR275C', 'YOR290C', 'YOR304W', 'YOR332W', 'YPL002C', 'YPL015C', 'YPL018W', 'YPL042C', 'YPL045W', 'YPL055C', 'YPL069C', 'YPL086C', 'YPL101W', 'YPL106C', 'YPL118W', 'YPL120W', 'YPL128C', 'YPL129W', 'YPL138C', 'YPL161C', 'YPL167C', 'YPL177C', 'YPL190C', 'YPL226W', 'YPL254W', 'YPL259C', 'YPL262W', 'YPR023C', 'YPR029C', 'YPR032W', 'YPR057W', 'YPR060C', 'YPR124W', 'YPR135W', 'YPR164W', 'YPR173C', 'YPR179C']",ESA1
YOR245C,35,"['YBR058C-A', 'YBR255W', 'YCR048W', 'YDL007W', 'YDL081C', 'YDR141C', 'YEL060C', 'YER083C', 'YER157W', 'YGL008C', 'YGL055W', 'YGL115W', 'YGL247W', 'YGR157W', 'YIL090W', 'YKL035W', 'YKL094W', 'YLR259C', 'YLR330W', 'YMR165C', 'YMR313C', 'YNL064C', 'YNL097C', 'YNL128W', 'YNL136W', 'YNL163C', 'YNR006W', 'YNR008W', 'YNR019W', 'YOR081C', 'YOR198C', 'YOR285W', 'YOR290C', 'YOR311C', 'YPR081C']",DGA1
